release_date,rating_count,rating_avg,movieId,movieIdx
1997-01-31,2,2.50,1355,818
1996-11-21,82,3.96,1356,819
1996-01-21,37,4.00,1357,820
1980-05-11,13,4.23,1361,821
1998-12-30,7,3.43,1363,822
1976-11-21,13,4.00,1366,823
2006-12-07,47,3.34,1372,824
2001-10-01,25,2.84,1373,825
1989-01-13,90,3.62,1380,826
1996-09-11,1,4.00,1384,827
1992-10-08,18,3.17,1385,828
1978-06-16,27,2.89,1388,829
1998-06-26,12,1.83,1389,830
1996-12-20,6,3.50,1390,831
2005-07-27,106,3.80,1393,832
1987-03-06,14,3.50,1395,833
1996-12-15,2,3.00,1397,834
1996-12-18,10,3.60,1399,835
1996-12-20,8,3.50,1401,836
1924-12-04,46,3.13,1405,837
1995-12-22,43,3.77,1408,838
1996-12-25,33,3.09,1409,839
1974-04-01,4,2.75,1410,840
1991-10-04,25,4.24,1411,841
1993-09-09,4,3.50,1413,842
2003-09-05,2,3.50,1415,843
2002-11-22,22,3.27,1416,844
2003-10-08,,,1418,845
2007-04-11,10,3.70,1419,846
2005-09-03,1,5.00,1420,847
1995-08-29,2,4.50,1423,848
1997-01-24,9,3.00,1425,849
1997-01-17,9,2.89,1431,850
1997-01-16,5,3.40,1432,851
2003-10-19,,,1435,852
1993-02-20,3,3.67,1437,853
1997-02-07,22,2.77,1438,854
2006-04-05,28,3.43,1441,855
1997-01-24,2,2.50,1442,856
1999-04-21,,,1443,857
2005-08-03,1,4.00,1444,858
1997-04-18,3,2.00,1445,859
1996-05-05,9,3.89,1446,860
1997-01-29,3,3.00,1447,861
1998-11-27,,,1448,862
1996-01-31,29,4.00,1449,863
1996-03-15,1,5.00,1450,864
1997-02-07,7,2.43,1453,865
1996-02-07,1,3.00,1454,866
1996-12-19,1,5.00,1455,867
1997-02-07,2,1.50,1456,868
1997-02-14,10,3.10,1457,869
1997-02-14,1,3.00,1458,870
1997-02-14,20,3.05,1459,871
1997-02-14,6,3.33,1460,872
1997-02-13,14,2.86,1461,873
1997-04-04,2,4.50,1463,874
1997-01-15,20,3.75,1464,875
1997-02-21,1,4.00,1465,876
1997-02-27,39,4.00,1466,877
1997-02-26,3,2.33,1468,878
1997-03-14,1,4.00,1472,879
1997-01-01,2,2.00,1473,880
1997-03-07,6,1.67,1474,881
1996-09-11,3,4.33,1475,882
1997-03-07,23,3.57,1476,883
1993-09-05,35,3.14,1479,884
1958-04-23,6,3.67,1480,885
1994-02-21,,,1481,886
1992-03-21,2,3.00,1482,887
1990-04-30,9,3.33,1483,888
1995-11-23,3,4.00,1484,889
1997-03-21,71,3.32,1485,890
2005-06-11,15,3.00,1488,891
1997-03-26,4,3.50,1489,892
1997-03-28,2,1.00,1490,893
2006-08-18,,,1491,894
1992-10-09,,,1492,895
2000-12-14,1,4.00,1493,896
1997-04-11,64,4.05,1500,897
1997-04-11,1,3.00,1501,898
1996-09-07,2,2.00,1502,899
1997-04-18,6,2.67,1503,900
1996-06-24,2,4.50,1504,901
1997-04-11,2,3.00,1507,902
1997-04-18,3,3.33,1508,903
1997-04-25,45,3.31,1513,904
1997-04-25,20,3.00,1515,905
1996-06-14,4,4.00,1516,906
1997-05-02,107,3.51,1517,907
1997-05-02,13,3.31,1518,908
1997-05-02,2,1.50,1525,909
1997-05-09,6,2.17,1526,910
1997-05-07,118,3.81,1527,911
1997-05-09,3,4.00,1529,912
1996-08-18,1,5.00,1531,913
1997-05-14,1,3.00,1532,914
2005-10-26,1,1.00,1539,915
2005-09-07,,,1540,916
1991-05-24,16,2.94,1541,917
1999-02-19,5,3.80,1542,918
2006-07-16,1,5.00,1543,919
1996-09-10,2,4.50,1545,920
2005-01-23,2,2.50,1546,921
2001-07-20,,,1548,922
2003-11-25,1,2.00,1549,923
1990-08-09,,,1551,924
1989-07-31,59,3.42,1552,925
2005-02-17,,,1553,926
1986-05-01,6,3.33,1554,927
1969-01-01,23,1.87,1556,928
1974-06-12,,,1559,929
1990-09-13,,,1560,930
1967-03-28,,,1561,931
2007-04-26,47,2.32,1562,932
1997-03-06,2,4.50,1564,933
1959-10-21,32,3.59,1566,934
1991-05-01,,,1568,935
1997-06-19,52,3.42,1569,936
1992-01-01,1,3.00,1570,937
1995-05-19,3,4.33,1572,938
1990-07-02,83,3.63,1573,939
2002-12-26,,,1574,940
1996-06-26,1,5.00,1575,941
1948-08-23,190,3.77,1580,942
1997-07-02,2,3.50,1582,943
1946-12-20,1,2.00,1585,944
2004-03-12,27,2.81,1586,945
1993-12-17,24,3.46,1587,946
2003-09-12,19,3.47,1589,947
2006-09-10,23,3.13,1590,948
1996-04-03,7,2.86,1592,949
2006-10-20,7,2.86,1593,950
2004-09-10,3,2.00,1595,951
2006-07-04,3,2.33,1596,952
1997-08-27,4,3.50,1601,953
1997-08-22,2,1.00,1602,954
1997-08-22,10,2.50,1603,955
1997-08-22,2,3.00,1604,956
1997-08-29,5,2.80,1605,957
1997-08-29,4,2.25,1606,958
1993-09-14,0,,1607,959
1996-03-01,70,3.37,1608,960
2000-08-25,2,3.00,1609,961
2003-10-15,12,4.08,1611,962
1997-07-18,6,3.00,1612,963
2001-12-07,1,3.00,1613,964
1997-09-10,25,3.40,1614,965
2002-06-20,10,3.70,1615,966
2005-05-19,14,3.64,1616,967
1997-09-19,125,4.22,1617,968
2007-11-21,20,3.45,1620,969
2005-05-11,,,1622,970
1997-09-12,76,4.03,1625,971
1970-02-26,11,3.00,1627,972
1967-08-30,5,3.40,1629,973
1976-01-01,2,3.50,1631,974
1988-12-08,1,3.00,1632,975
1991-12-27,8,3.38,1633,976
1993-07-16,1,4.00,1634,977
1997-09-27,17,3.94,1635,978
1994-06-09,1,1.00,1637,979
1997-06-13,65,3.74,1639,980
1997-08-06,1,1.00,1640,981
1995-07-28,4,2.50,1642,982
1972-10-14,10,4.10,1643,983
1997-10-17,30,2.67,1644,984
1996-07-24,60,3.62,1645,985
1969-06-18,,,1651,986
1994-12-21,2,4.50,1652,987
2004-02-06,84,3.83,1653,988
1997-01-30,2,3.50,1655,989
2005-10-24,,,1656,990
1997-10-17,1,3.00,1657,991
1997-10-24,8,3.38,1658,992
1993-01-01,,,1659,993
1976-03-17,2,3.00,1660,994
1981-06-25,40,3.78,1663,995
2005-05-13,8,3.38,1665,996
1997-11-14,3,2.00,1668,997
1990-03-02,1,4.00,1669,998
1997-05-09,5,3.80,1670,999
1997-08-31,1,4.00,1671,1000
1960-03-01,62,4.00,1673,1001
1985-02-08,56,4.12,1674,1002
1967-12-19,72,3.21,1676,1003
1993-09-08,21,3.81,1678,1004
1955-04-24,,,1679,1005
1997-11-21,9,2.11,1681,1006
1964-04-29,137,4.03,1682,1007
2007-04-05,10,3.80,1683,1008
1997-09-01,5,3.40,1684,1009
1966-09-15,5,3.60,1686,1010
2007-06-08,,,1691,1011
1996-01-01,1,5.00,1692,1012
1997-12-03,25,3.72,1693,1013
2006-08-17,,,1697,1014
1997-07-13,9,3.67,1699,1015
1997-06-01,16,3.50,1701,1016
1994-12-23,16,3.00,1702,1017
1997-12-11,5,2.60,1703,1018
1997-12-05,157,4.27,1704,1019
1997-12-12,9,2.33,1707,1020
1995-10-27,0,,1710,1021
1997-11-21,20,3.40,1711,1022
1956-10-10,0,,1712,1023
1991-06-07,16,2.56,1713,1024
1997-12-09,32,3.12,1717,1025
1940-12-13,,,1718,1026
1964-05-05,23,4.22,1719,1027
2003-02-28,,,1720,1028
1972-12-22,164,3.46,1721,1029
2001-08-17,49,3.45,1722,1030
1961-10-18,,,1725,1031
1997-12-27,1,4.00,1728,1032
2009-01-06,1,1.00,1731,1033
1998-03-06,120,4.12,1732,1034
1997-12-26,1,2.00,1733,1035
2007-05-02,,,1736,1036
1998-04-10,2,1.00,1739,1037
1998-01-08,4,2.50,1744,1038
1998-02-20,3,2.67,1746,1039
1997-12-25,59,3.61,1747,1040
1998-02-27,51,3.80,1748,1041
1997-01-16,1,2.00,1750,1042
1998-01-16,7,3.00,1752,1043
1998-01-16,10,3.10,1753,1044
1998-01-16,13,3.85,1754,1045
1997-08-22,2,3.00,1755,1046
1998-01-20,1,4.00,1756,1047
1995-09-06,2,3.50,1757,1048
1997-05-01,1,5.00,1759,1049
1997-12-19,13,1.92,1760,1050
1998-01-30,4,3.25,1762,1051
1998-04-24,2,3.00,1767,1052
1998-02-06,9,2.67,1769,1053
1996-10-25,1,5.00,1770,1054
1932-08-04,1,1.00,1773,1055
1995-06-08,0,,1775,1056
2002-03-08,,,1778,1057
1989-09-01,19,2.89,1779,1058
2008-10-01,,,1782,1059
1997-12-19,99,3.86,1784,1060
1990-01-24,5,4.00,1785,1061
1968-03-22,,,1787,1062
1959-12-16,,,1789,1063
1969-05-20,,,1790,1064
1997-01-01,6,3.83,1794,1065
1995-05-05,1,4.00,1795,1066
1998-04-24,1,2.00,1796,1067
1998-03-06,12,3.92,1797,1068
1998-03-06,3,2.33,1798,1069
1997-09-06,9,3.67,1799,1070
1998-03-12,22,2.91,1801,1071
1995-08-30,,,1802,1072
1998-03-26,3,3.00,1804,1073
1998-03-20,39,3.33,1805,1074
1998-04-17,2,1.50,1806,1075
1952-02-07,15,3.60,1810,1076
1999-07-23,2,3.00,1812,1077
1997-10-17,,,1813,1078
2006-07-14,1,5.00,1819,1079
1998-04-17,9,3.11,1821,1080
1998-03-27,1,3.00,1822,1081
1997-09-06,9,4.11,1827,1082
2005-09-16,,,1830,1083
1999-11-12,,,1832,1084
2005-11-23,11,2.73,1833,1085
1975-08-08,23,3.52,1835,1086
1998-04-09,3,2.00,1837,1087
2006-03-24,,,1838,1088
1998-04-10,4,2.25,1839,1089
1947-02-06,4,3.00,1840,1090
1947-01-23,4,3.25,1841,1091
1972-08-01,,,1842,1092
1999-04-29,3,4.00,1844,1093
2007-02-09,12,4.17,1845,1094
1969-09-19,2,4.50,1846,1095
1998-07-25,10,2.70,1848,1096
1963-04-30,1,1.00,1849,1097
2004-01-01,,,1853,1098
1998-02-27,1,4.00,1854,1099
1998-02-27,5,2.40,1855,1100
1998-02-27,8,3.38,1856,1101
1939-10-06,2,5.00,1859,1102
1997-04-17,3,4.67,1860,1103
1997-02-21,1,2.00,1861,1104
1998-04-10,8,2.38,1862,1105
1998-04-17,7,2.29,1863,1106
1998-01-01,1,3.00,1864,1107
1998-04-24,5,3.60,1866,1108
1965-12-07,1,4.00,1870,1109
1964-11-04,,,1871,1110
2007-04-28,,,1872,1111
1995-05-24,13,3.77,1873,1112
2007-02-11,1,3.00,1874,1113
1967-03-16,6,3.00,1875,1114
1998-05-08,48,3.25,1876,1115
1992-11-02,,,1877,1116
1998-05-22,1,3.00,1878,1117
1998-05-15,4,4.00,1881,1118
1985-02-13,44,3.84,1884,1119
1998-05-27,1,2.00,1886,1120
1997-03-14,6,3.00,1889,1121
1986-09-13,,,1890,1122
2006-05-23,1,3.00,1896,1123
1998-06-12,7,3.29,1897,1124
2006-04-26,,,1899,1125
2000-12-27,5,4.00,1900,1126
1997-12-19,2,1.00,1902,1127
2001-12-10,2,4.50,1903,1128
2005-12-06,4,4.00,1904,1129
1980-01-18,1,5.00,1906,1130
1960-06-24,1,5.00,1908,1131
1994-10-01,47,3.36,1909,1132
1997-10-03,1,4.00,1910,1133
2007-09-11,29,3.93,1912,1134
2006-04-26,13,3.69,1914,1135
1991-10-02,,,1915,1136
1998-01-20,14,3.71,1916,1137
2003-12-24,113,3.16,1917,1138
2004-09-09,42,3.14,1918,1139
1957-01-09,17,2.82,1920,1140
1978-12-13,9,3.56,1924,1141
1927-08-12,2,4.50,1925,1142
1931-02-09,1,3.00,1928,1143
1932-05-25,7,3.00,1929,1144
2007-05-16,10,4.30,1931,1145
1936-04-08,2,3.00,1932,1146
1941-10-28,8,4.00,1935,1147
1954-04-30,4,4.25,1936,1148
1958-03-17,4,3.50,1937,1149
1952-12-10,7,4.00,1938,1150
1944-10-11,11,4.64,1939,1151
1959-06-24,7,4.14,1940,1152
1952-01-10,6,3.50,1943,1153
2004-07-18,20,4.00,1944,1154
2006-08-31,12,4.50,1948,1155
2007-03-02,10,3.70,1949,1156
2007-05-01,22,3.95,1950,1157
1969-05-25,39,4.10,1952,1158
1971-10-09,46,4.09,1953,1159
1980-10-02,31,3.90,1955,1160
1998-01-23,30,3.90,1959,1161
1987-10-21,31,4.16,1960,1162
1989-12-13,40,3.70,1962,1163
2005-05-12,10,4.20,1963,1164
1998-06-05,32,3.72,1965,1165
2006-02-02,36,3.72,1967,1166
2006-01-18,8,2.75,1969,1167
1988-08-19,3,2.67,1971,1168
1989-08-11,5,2.80,1972,1169
1991-09-05,3,2.33,1973,1170
1980-05-09,17,3.18,1974,1171
2006-10-13,9,2.11,1975,1172
2009-05-12,6,1.67,1977,1173
1988-05-13,1,3.00,1980,1174
1989-07-28,3,2.33,1981,1175
1978-10-25,26,3.62,1982,1176
1981-10-30,8,3.25,1983,1177
2005-03-30,2,3.50,1986,1178
1993-04-14,4,2.50,1987,1179
2007-01-01,2,3.00,1988,1180
2007-05-16,1,2.00,1989,1181
2007-05-21,10,3.10,1991,1182
2006-09-22,4,2.00,1993,1183
1932-09-16,38,3.87,1994,1184
2004-10-16,2,3.50,1998,1185
2007-05-30,39,3.03,2002,1186
2004-01-28,47,3.30,2003,1187
2004-04-21,21,2.76,2004,1188
1997-07-11,1,1.00,2008,1189
2007-08-24,17,3.59,2009,1190
2007-05-24,26,4.12,2010,1191
2007-10-02,94,3.45,2012,1192
2007-05-23,19,3.32,2015,1193
2006-05-25,4,2.50,2016,1194
2002-06-28,7,3.14,2017,1195
1993-08-20,54,4.35,2019,1196
1999-11-05,34,4.00,2020,1197
1995-06-02,30,3.17,2021,1198
1997-09-27,13,2.92,2025,1199
2005-03-10,5,3.20,2026,1200
1998-07-24,8,2.25,2027,1201
2001-11-21,5,4.20,2029,1202
1971-06-30,2,3.50,2031,1203
1971-03-17,1,3.00,2032,1204
1996-10-04,12,3.17,2033,1205
1968-02-08,1,3.00,2035,1206
1994-02-11,4,2.50,2036,1207
1977-12-16,3,3.67,2037,1208
1992-01-09,8,3.62,2038,1209
1987-12-18,1,4.00,2039,1210
1969-12-29,6,3.33,2040,1211
1981-07-02,6,3.33,2041,1212
1998-11-20,10,2.90,2042,1213
1996-02-23,5,3.40,2045,1214
1993-09-10,1,4.00,2047,1215
2007-05-10,1,3.00,2049,1216
1980-06-25,6,2.83,2050,1217
1977-06-24,4,3.75,2051,1218
1993-07-16,7,3.43,2052,1219
1992-07-16,17,2.47,2053,1220
1995-12-29,76,2.88,2054,1221
1997-05-23,33,3.76,2058,1222
1998-07-28,12,3.17,2060,1223
1996-08-30,,,2061,1224
1997-12-17,1,1.00,2063,1225
1995-04-21,42,4.43,2064,1226
1985-03-01,21,3.71,2065,1227
1947-11-13,7,4.29,2066,1228
1982-12-17,10,4.20,2068,1229
1983-04-02,13,4.08,2070,1230
1991-10-11,8,3.75,2071,1231
1995-09-19,19,3.21,2072,1232
1985-01-25,5,4.20,2073,1233
1986-08-01,41,4.12,2076,1234
1916-12-04,6,3.33,2077,1235
1916-10-02,46,3.83,2078,1236
1916-09-04,1,4.00,2079,1237
1989-11-17,78,3.82,2081,1238
1992-10-01,22,2.82,2082,1239
1992-12-10,14,3.71,2083,1240
1995-11-22,1,5.00,2086,1241
1994-02-11,38,3.71,2087,1242
1993-09-13,25,2.56,2088,1243
2000-08-26,12,3.58,2089,1244
1977-06-22,14,3.71,2090,1245
2002-09-07,3,4.00,2091,1246
1994-12-15,13,2.85,2092,1247
1988-02-11,9,3.56,2093,1248
1964-11-11,32,3.34,2094,1249
2002-03-10,4,2.25,2095,1250
1959-01-28,35,3.77,2096,1251
1967-04-01,6,3.83,2097,1252
1964-05-20,2,2.00,2098,1253
1946-11-12,10,3.80,2099,1254
1994-10-28,2,2.50,2101,1255
1990-07-14,7,4.29,2102,1256
1995-03-24,1,3.00,2103,1257
1982-07-30,3,3.67,2104,1258
1993-03-05,10,3.70,2106,1259
1991-02-08,10,3.20,2107,1260
1985-02-15,39,3.74,2108,1261
2002-10-09,13,3.31,2111,1262
1990-10-26,4,3.00,2113,1263
1987-02-06,98,3.90,2115,1264
2005-02-13,13,4.00,2117,1265
1993-08-27,9,3.22,2120,1266
1983-08-10,9,2.78,2121,1267
1994-08-19,35,3.40,2124,1268
1991-05-10,28,3.86,2125,1269
1998-08-07,23,2.87,2126,1270
1998-08-17,2,3.00,2128,1271
1980-09-02,12,4.17,2130,1272
1978-10-08,5,4.60,2131,1273
2001-01-01,23,4.22,2132,1274
1973-03-01,25,3.88,2137,1275
1978-10-14,14,4.14,2138,1276
1975-07-11,27,3.33,2139,1277
2001-08-04,26,3.46,2141,1278
1997-08-15,12,3.33,2142,1279
1996-09-20,15,3.53,2143,1280
2001-04-19,46,3.98,2144,1281
1986-02-28,42,3.50,2145,1282
1985-06-20,18,3.22,2146,1283
1986-01-17,5,2.00,2147,1284
1980-09-10,36,3.58,2150,1285
2005-04-03,5,4.00,2151,1286
1978-06-08,13,2.23,2153,1287
1990-05-30,6,2.67,2154,1288
1998-04-03,,,2157,1289
1986-09-24,8,3.25,2159,1290
1994-10-27,2,1.00,2164,1291
2002-01-18,7,4.00,2165,1292
1998-06-09,8,3.75,2166,1293
1998-08-21,58,3.47,2167,1294
2006-05-26,4,3.50,2168,1295
1991-09-18,6,2.83,2169,1296
1998-08-21,4,3.00,2170,1297
1987-09-01,,,2172,1298
1988-09-16,3,3.67,2173,1299
1988-02-29,104,3.59,2174,1300
1976-04-09,2,4.50,2177,1301
1972-05-25,9,3.67,2178,1302
2006-11-22,1,2.00,2179,1303
1966-07-13,2,3.50,2180,1304
1964-07-09,5,3.60,2181,1305
1978-10-01,2,4.00,2182,1306
1956-06-01,9,3.89,2183,1307
1955-10-03,8,3.75,2184,1308
1978-11-23,23,4.26,2186,1309
1950-02-23,2,4.00,2187,1310
1998-08-28,15,2.67,2188,1311
1998-08-28,1,4.00,2189,1312
1998-08-28,1,2.00,2190,1313
2001-09-23,1,1.00,2191,1314
1964-03-28,,,2192,1315
1987-06-02,78,4.05,2194,1316
2008-01-31,7,2.86,2195,1317
2007-05-02,1,3.00,2197,1318
1989-11-11,,,2199,1319
1974-12-22,1,4.00,2200,1320
1947-12-31,2,4.50,2201,1321
1943-01-16,10,4.40,2203,1322
1941-01-30,2,4.00,2205,1323
1941-11-14,5,3.80,2206,1324
2006-03-01,1,4.00,2207,1325
1938-07-26,14,4.14,2208,1326
1988-09-08,1,4.00,2210,1327
1932-07-18,1,4.00,2214,1328
1931-12-10,1,4.00,2215,1329
1930-07-31,1,4.00,2219,1330
1929-06-30,1,4.00,2221,1331
1927-02-14,1,4.00,2227,1332
1998-09-11,36,4.00,2231,1333
1973-03-14,21,4.29,2232,1334
1998-09-11,8,2.75,2236,1335
1998-09-11,2,2.00,2237,1336
1975-12-20,3,3.33,2238,1337
2007-02-16,3,3.00,2239,1338
1980-07-11,13,3.23,2240,1339
1999-10-07,6,2.83,2241,1340
1987-12-16,36,4.03,2243,1341
1987-05-01,1,3.00,2244,1342
1988-12-20,25,3.60,2245,1343
1993-09-29,1,2.00,2246,1344
1988-08-19,16,3.44,2247,1345
1989-04-14,47,4.06,2248,1346
1990-08-17,13,3.46,2249,1347
1990-02-02,5,3.20,2250,1348
2008-12-25,20,2.85,2253,1349
1981-10-01,1,3.00,2254,1350
1997-04-04,5,2.40,2255,1351
1982-03-12,1,4.00,2256,1352
1984-11-09,2,3.50,2257,1353
1993-10-19,11,2.55,2259,1354
1973-02-04,4,3.75,2261,1355
1981-08-20,4,3.00,2264,1356
1991-02-14,3,2.00,2265,1357
2007-12-04,76,3.97,2268,1358
1998-09-12,4,3.75,2271,1359
1998-09-18,5,3.80,2272,1360
1998-09-18,43,3.72,2273,1361
1998-09-18,2,3.00,2276,1362
1998-09-25,40,3.68,2278,1363
1998-09-25,11,3.45,2279,1364
1983-11-16,14,3.36,2282,1365
1990-10-24,3,4.00,2283,1366
1968-12-19,3,3.33,2285,1367
2006-11-15,3,1.67,2286,1368
2005-01-15,6,3.50,2287,1369
2004-12-01,33,4.00,2288,1370
1999-09-16,8,3.25,2290,1371
1990-11-02,89,3.96,2291,1372
1994-09-13,1,4.00,2292,1373
1995-10-20,1,5.00,2293,1374
2001-08-22,53,3.40,2294,1375
1998-10-01,8,2.62,2296,1376
1996-11-15,33,4.21,2300,1377
1981-06-12,18,3.72,2301,1378
1990-10-05,76,3.68,2302,1379
1975-06-11,21,4.05,2303,1380
1998-09-16,4,4.25,2304,1381
1998-10-07,1,5.00,2305,1382
1998-10-08,5,2.80,2306,1383
1998-10-23,5,4.00,2310,1384
1984-12-06,15,3.40,2311,1385
2007-11-29,15,3.80,2312,1386
2005-09-21,28,3.96,2313,1387
1998-10-16,2,3.50,2314,1388
1998-10-16,6,3.17,2315,1389
1998-10-16,14,2.79,2316,1390
1998-10-16,23,4.43,2318,1391
2004-01-01,,,2319,1392
1996-03-15,4,2.75,2320,1393
1992-09-09,7,3.14,2322,1394
1997-12-20,99,4.16,2324,1395
2009-01-01,4,3.75,2325,1396
1990-05-03,5,4.00,2327,1397
1998-04-15,4,3.50,2328,1398
1998-10-30,107,4.20,2329,1399
1998-10-30,9,3.78,2331,1400
2008-12-25,23,3.70,2333,1401
2003-01-29,16,3.44,2334,1402
2007-02-10,26,3.42,2335,1403
1998-09-13,48,3.77,2336,1404
1998-10-23,6,3.67,2337,1405
1998-11-13,13,2.54,2338,1406
1998-11-12,1,3.00,2339,1407
1998-11-12,23,3.04,2340,1408
1996-10-25,1,3.00,2342,1409
1985-11-15,6,4.33,2344,1410
1986-01-22,4,3.75,2345,1411
1975-02-12,14,3.07,2346,1412
1984-06-22,3,3.33,2347,1413
1994-04-08,11,3.45,2348,1414
2004-03-04,11,3.82,2349,1415
1990-02-02,1,3.00,2350,1416
1957-10-03,7,4.00,2351,1417
1983-09-09,36,3.83,2352,1418
1998-11-20,67,3.64,2353,1419
1998-11-20,2,2.50,2354,1420
1998-09-07,10,3.20,2356,1421
1972-03-12,8,3.88,2361,1422
1973-10-22,4,2.75,2362,1423
1959-03-11,11,3.91,2363,1424
1984-12-15,4,2.75,2364,1425
1962-08-11,5,2.80,2365,1426
1933-04-07,23,3.96,2366,1427
1986-11-21,3,2.67,2368,1428
1985-03-29,35,3.00,2369,1429
1969-12-18,3,3.33,2370,1430
1980-06-06,28,3.50,2371,1431
1989-03-17,11,2.55,2372,1432
1985-04-09,6,2.67,2373,1433
1986-03-13,8,3.25,2374,1434
1986-03-15,22,2.73,2375,1435
1985-05-24,19,3.32,2376,1436
1985-06-20,2,2.50,2377,1437
1984-03-22,22,2.77,2378,1438
1985-03-28,19,2.53,2379,1439
1986-03-20,15,1.93,2380,1440
1987-04-02,14,2.07,2381,1441
1988-03-17,13,1.92,2382,1442
1998-11-25,30,3.27,2384,1443
1998-11-25,8,2.25,2385,1444
1998-11-25,3,3.00,2386,1445
1998-09-11,13,3.23,2387,1446
1997-10-24,1,4.00,2388,1447
1998-11-05,11,3.45,2390,1448
1998-12-11,31,3.81,2391,1449
1998-12-10,10,1.90,2392,1450
1998-12-10,17,3.59,2393,1451
1998-12-15,35,3.60,2394,1452
2008-01-13,68,4.06,2395,1453
1998-12-11,121,4.06,2396,1454
1998-01-01,2,3.50,2397,1455
1985-10-29,2,2.50,2399,1456
1989-11-17,1,2.00,2400,1457
1985-06-28,7,3.71,2401,1458
1985-05-21,14,2.57,2402,1459
1982-10-22,18,3.61,2403,1460
1988-05-24,13,2.31,2404,1461
1985-12-04,31,3.39,2405,1462
1984-03-30,65,3.66,2406,1463
1985-06-21,43,3.28,2407,1464
1988-09-13,8,2.62,2408,1465
1979-06-15,17,3.53,2409,1466
1982-05-28,21,3.19,2410,1467
1985-11-21,21,2.95,2411,1468
1990-10-18,19,2.68,2412,1469
1985-12-13,19,3.26,2413,1470
1985-12-04,9,3.33,2414,1471
1986-04-04,2,4.00,2415,1472
1986-06-13,14,2.71,2416,1473
1986-07-25,5,3.00,2417,1474
1986-07-29,6,3.50,2418,1475
1986-08-22,3,3.00,2419,1476
1984-06-22,38,3.58,2420,1477
1986-06-18,27,2.67,2421,1478
1989-06-29,19,2.37,2422,1479
1989-12-01,25,3.84,2423,1480
1998-12-17,60,3.37,2424,1481
1998-05-01,5,3.60,2425,1482
1998-12-25,36,3.39,2427,1483
1998-12-25,8,3.00,2429,1484
1998-12-25,28,3.21,2431,1485
1998-12-25,5,4.00,2432,1486
1967-03-08,19,3.16,2433,1487
1998-12-25,4,3.75,2434,1488
1998-12-25,4,3.00,2435,1489
1994-11-04,8,3.50,2436,1490
1997-09-01,1,3.00,2437,1491
1954-05-17,1,4.00,2438,1492
1997-08-28,10,3.40,2439,1493
2000-09-09,4,4.00,2440,1494
1992-02-26,2,3.00,2441,1495
1998-12-30,7,4.00,2442,1496
1998-12-30,5,4.20,2443,1497
1993-04-21,,,2444,1498
1999-01-15,4,2.75,2445,1499
1999-01-15,5,1.40,2446,1500
2006-12-01,13,3.00,2447,1501
1999-01-14,2,2.00,2448,1502
1987-08-22,2,2.00,2449,1503
1986-08-01,12,1.83,2450,1504
1987-04-21,3,4.00,2451,1505
1991-08-23,7,3.43,2453,1506
1983-08-10,47,3.51,2455,1507
1989-02-10,7,2.29,2456,1508
1986-08-15,5,3.00,2458,1509
1976-09-22,17,3.71,2459,1510
1986-08-22,5,3.40,2460,1511
1990-01-12,2,3.50,2461,1512
1969-09-10,4,2.25,2462,1513
1999-09-23,20,3.75,2463,1514
1986-10-24,2,2.50,2464,1515
1986-10-10,2,4.00,2465,1516
1986-09-24,23,4.30,2467,1517
1986-10-09,15,3.00,2468,1518
1988-05-19,22,2.77,2471,1519
1986-10-03,4,3.25,2472,1520
1986-10-24,9,2.11,2473,1521
1986-10-07,17,3.88,2474,1522
1986-11-07,4,3.50,2475,1523
1986-12-15,3,2.67,2476,1524
1986-12-12,31,3.39,2478,1525
1999-01-22,1,2.00,2479,1526
1998-05-15,2,4.00,2481,1527
1998-10-30,4,3.25,2482,1528
1995-10-20,2,3.00,2483,1529
1999-01-29,29,3.31,2485,1530
1960-04-06,5,4.00,2488,1531
1999-02-05,32,3.69,2490,1532
1999-02-05,5,3.20,2491,1533
1998-01-01,5,3.20,2492,1534
1998-10-23,2,4.00,2494,1535
1973-05-01,4,4.00,2495,1536
1999-02-12,21,3.48,2496,1537
1999-02-22,10,1.90,2497,1538
1999-02-11,3,2.33,2498,1539
1998-05-14,2,3.50,2499,1540
1999-01-30,3,2.33,2500,1541
2004-07-23,106,4.06,2502,1542
1999-02-26,7,3.57,2504,1543
1999-02-26,18,2.39,2505,1544
1999-02-26,4,2.75,2506,1545
1999-02-13,1,1.00,2507,1546
1973-03-07,3,4.00,2511,1547
